SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1773750401.873455, 0.053121, -0.165798, -9.811438, -0.001045, 0.006690, 0.005696, 228.126877, -32.207718, 29.910980
1773750401.883456, 0.106392, -0.193631, -9.806800, -0.000928, 0.005357, 0.012089, 228.095520, -32.180984, 30.106934
1773750401.893439, 0.135721, -0.121955, -9.817873, -0.001088, 0.001534, 0.009285, 228.053619, -31.943451, 30.288986
1773750401.903439, 0.191087, -0.100856, -9.819220, -0.000055, 0.001115, 0.006733, 228.014160, -32.010239, 30.136871
1773750401.913438, 0.201861, -0.076016, -9.821763, -0.001573, 0.008503, 0.011824, 227.971481, -32.185516, 30.084442
1773750401.923455, 0.208146, -0.021697, -9.811738, -0.000663, 0.006790, 0.016843, 227.971481, -32.185516, 30.084442
1773750401.932565, 0.166846, -0.172682, -9.828497, -0.000750, 0.011700, 0.026890, 227.799011, -32.193008, 30.197678
1773750401.943525, 0.169839, -0.046687, -9.800964, 0.001092, 0.013472, 0.036257, 228.037628, -32.025879, 30.224304
1773750401.953451, 0.178069, -0.049829, -9.834483, 0.000170, 0.007343, 0.040671, 227.853317, -32.126358, 30.165085
1773750401.963446, 0.162506, -0.095768, -9.814282, -0.000009, 0.007640, 0.032806, 227.768951, -32.164429, 30.153839
1773750401.972549, 0.182857, -0.069881, -9.794080, -0.002584, 0.003965, 0.024516, 227.778900, -32.138733, 30.060959
1773750401.983451, 0.185551, -0.060903, -9.830442, -0.003806, 0.008945, 0.011394, 227.793350, -32.127579, 30.288101
1773750401.993435, 0.192733, -0.060154, -9.802161, 0.000781, 0.012575, -0.005492, 227.870087, -32.243179, 30.195328
1773750402.003437, 0.198419, -0.008230, -9.831789, -0.000094, 0.015201, -0.011585, 227.885452, -32.174896, 30.228378
1773750402.013456, 0.215478, -0.020351, -9.815329, 0.001538, 0.020600, -0.001106, 227.756561, -32.134033, 29.914612
1773750402.023453, 0.219069, 0.043844, -9.819369, -0.003013, 0.007766, -0.001750, 227.769745, -32.116013, 30.036865
1773750402.033437, 0.214131, -0.015113, -9.824906, -0.001826, 0.015103, -0.004110, 227.974915, -32.003906, 30.228500
1773750402.043524, 0.203956, -0.091129, -9.811887, -0.004489, -0.001850, -0.004084, 227.738525, -31.994095, 30.055862
1773750402.053507, 0.143203, -0.021249, -9.826402, -0.002977, 0.016068, 0.001556, 227.612946, -32.173233, 29.908966
1773750402.063224, 0.093224, 0.016610, -9.842413, 0.002588, 0.011839, 0.007653, 227.673553, -32.051498, 29.953354
1773750402.073126, 0.019004, -0.043545, -9.794529, 0.000342, 0.000489, 0.012791, 227.902802, -32.049179, 30.051163
1773750402.082501, 0.019004, -0.043545, -9.794529, 0.000645, 0.018247, 0.007420, 227.832397, -32.201096, 29.938889
1773750402.092505, -0.018854, -0.014066, -9.834483, 0.000036, 0.006574, -0.005155, 227.721069, -31.955750, 30.090027
1773750402.103438, 0.139612, 0.000150, -9.818471, -0.001105, 0.005888, -0.018011, 227.759048, -31.980911, 30.317993
1773750402.113447, 0.186448, 0.031723, -9.815329, -0.003543, 0.003364, -0.037313, 227.919479, -32.091248, 29.915985
1773750402.123463, 0.175076, -0.010026, -9.808745, -0.001684, 0.010837, -0.048401, 227.853180, -32.119263, 29.895126
1773750402.132637, 0.175076, -0.010026, -9.808745, 0.001342, 0.015858, -0.043160, 227.909424, -31.875458, 30.108887
1773750402.143467, 0.228497, 0.080056, -9.814730, 0.001191, 0.009997, -0.035431, 227.855347, -32.145493, 30.209656
1773750402.153452, 0.248847, 0.077662, -9.815479, 0.000414, 0.003262, -0.020626, 227.960159, -32.227386, 30.105606
1773750402.163439, 0.181062, 0.034566, -9.853935, -0.001241, 0.021573, -0.008696, 227.879974, -31.944046, 29.997635
1773750402.173441, 0.156521, 0.071227, -9.806800, -0.001842, 0.011828, 0.002338, 228.048798, -32.268417, 30.214417
1773750402.183442, 0.127342, 0.034866, -9.817274, -0.002725, 0.010276, 0.010700, 227.883804, -32.211182, 29.538345
1773750402.193437, 0.111630, -0.034117, -9.823409, 0.003526, 0.005349, 0.020326, 227.938477, -32.066666, 30.145462
1773750402.203510, 0.062549, -0.037110, -9.819369, -0.001958, 0.010685, 0.013907, 227.866364, -32.044815, 30.009247
1773750402.213459, 0.062549, -0.037110, -9.819369, -0.003727, 0.007475, 0.001640, 227.866364, -32.044815, 30.009247
1773750402.223484, 0.023643, -0.043694, -9.814581, 0.000528, 0.008861, -0.007084, 227.943665, -32.168503, 30.099747
1773750402.233187, 0.060603, -0.115670, -9.834034, 0.001272, 0.002303, -0.020659, 228.023499, -32.156754, 30.185364
1773750402.243450, 0.125247, -0.015712, -9.816077, -0.001084, 0.004083, -0.022296, 228.119659, -32.039154, 30.187302
1773750402.253451, 0.202609, 0.016610, -9.824457, -0.000887, -0.002014, -0.021550, 228.129669, -32.210434, 30.009247
1773750402.263445, 0.255731, 0.020201, -9.802011, -0.002842, 0.003668, -0.021492, 228.108673, -32.244324, 30.069489
1773750402.273453, 0.245256, 0.037409, -9.817873, 0.002120, 0.009441, -0.011677, 228.172043, -32.083435, 30.234406
1773750402.282548, 0.244209, 0.046986, -9.819519, -0.000402, 0.004067, 0.000450, 228.158005, -32.368439, 30.089691
1773750402.293439, 0.162806, 0.051625, -9.824158, -0.003596, 0.009930, 0.004565, 228.225647, -32.314407, 29.895416
1773750402.303442, 0.147842, 0.155473, -9.824158, -0.002878, 0.013490, 0.009421, 228.216873, -32.173828, 30.107910
1773750402.313456, 0.203657, 0.227898, -9.813084, -0.000470, 0.011996, 0.010433, 228.211395, -32.361984, 29.699081
1773750402.323456, 0.192434, 0.046537, -9.803957, -0.000557, 0.014667, 0.006846, 228.266922, -32.439850, 30.046310
1773750402.332711, 0.170886, 0.121655, -9.815179, -0.004573, 0.015393, 0.004947, 228.312424, -32.338181, 30.147461
1773750402.343047, 0.182857, 0.163105, -9.827150, 0.000915, 0.012011, 0.003968, 228.190033, -32.514191, 30.089554
1773750402.353453, 0.209044, 0.061052, -9.804555, -0.001052, 0.000975, 0.005573, 228.306870, -32.510727, 30.268906
1773750402.363128, 0.225953, 0.117615, -9.818621, 0.001564, 0.001568, 0.005067, 228.397583, -32.435913, 30.270096
1773750402.373041, 0.196923, 0.173280, -9.821464, -0.000895, 0.000066, 0.003531, 228.263626, -32.227158, 30.401367
1773750402.383458, 0.164003, 0.036063, -9.836578, -0.001946, 0.001231, 0.002472, 228.211746, -32.276047, 30.259628
1773750402.393450, 0.161309, -0.111181, -9.825355, -0.002531, 0.011587, 0.000781, 228.089279, -32.432480, 30.251755
1773750402.403446, 0.152630, -0.086042, -9.822063, -0.000555, 0.010965, 0.003088, 228.192764, -32.171783, 30.350693
1773750402.413470, 0.155324, -0.092775, -9.835081, -0.001579, 0.011186, -0.000501, 228.034256, -32.408218, 30.000488
1773750402.423460, 0.162058, -0.103250, -9.803208, 0.000113, 0.011310, 0.002561, 228.302567, -32.296158, 30.309158
1773750402.433439, 0.156820, -0.108188, -9.814880, -0.002146, 0.004802, 0.000965, 228.186783, -32.216949, 30.741913
1773750402.443456, 0.176722, -0.119261, -9.819220, -0.001222, 0.008739, 0.003111, 228.227432, -32.513626, 30.315720
1773750402.453442, 0.173131, -0.121206, -9.831340, -0.000716, 0.008150, 0.003741, 228.268112, -32.323349, 30.402969
1773750402.463441, 0.153229, -0.105345, -9.842713, 0.005886, 0.008268, 0.001467, 228.353592, -32.179001, 30.314117
1773750402.473465, 0.172532, -0.086042, -9.833884, -0.006068, 0.010655, 0.000945, 228.275024, -32.331314, 30.131805
1773750402.483453, 0.165948, -0.100407, -9.828796, -0.001354, -0.001442, 0.003295, 228.268051, -32.423370, 30.451248
1773750402.492983, 0.167444, -0.110732, -9.821763, -0.003812, 0.015980, 0.002805, 228.268051, -32.423370, 30.451248
1773750402.503455, 0.151733, -0.106991, -9.807697, 0.000099, 0.007244, 0.001354, 228.273438, -32.328018, 30.435059
1773750402.513457, 0.171036, -0.101155, -9.808296, 0.001514, 0.001345, 0.003207, 228.381683, -32.163483, 30.135574
1773750402.523458, 0.159065, -0.119261, -9.812486, -0.003202, 0.006909, 0.003657, 228.305069, -32.237991, 30.286102
1773750402.533441, 0.172682, -0.112228, -9.820417, 0.002583, 0.002674, 0.003257, 228.263870, -32.428329, 30.436111
1773750402.543454, 0.138564, -0.102053, -9.833285, 0.000351, -0.000325, 0.001297, 228.167465, -32.016006, 30.321182
1773750402.553477, 0.154725, -0.104447, -9.823260, 0.000116, 0.012975, 0.003414, 228.124023, -32.305588, 30.422867
1773750402.563467, 0.154276, -0.091877, -9.819070, -0.000436, 0.013599, 0.003082, 228.221786, -32.401901, 30.271759
