SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1773751103.162873, 0.208445, 0.088286, -9.745897, 0.014390, 0.037481, 0.002365, 185.025757, -6.863571, 28.183884
1773751103.172887, 0.203956, 0.083647, -9.807847, 0.005774, 0.056932, 0.001661, 185.184875, -6.824188, 28.155121
1773751103.182580, 0.237774, 0.088436, -9.793332, 0.005137, 0.032485, 0.003312, 185.192886, -7.077606, 28.409805
1773751103.192052, 0.271892, 0.073472, -9.712378, -0.017650, -0.050271, 0.003296, 184.987686, -6.927597, 28.181763
1773751103.202842, 0.264110, 0.097115, -9.742904, -0.022112, -0.088465, 0.004677, 185.060593, -6.947220, 28.460556
1773751103.212870, 0.169390, 0.099060, -9.939379, -0.016732, -0.018441, 0.004329, 185.109680, -7.024796, 28.139114
1773751103.222899, 0.182259, 0.110133, -10.030508, 0.014020, 0.023050, 0.002074, 184.906387, -6.896164, 27.993378
1773751103.232855, 0.224456, 0.099060, -9.824307, 0.016054, 0.010480, 0.003472, 184.802490, -6.806732, 28.612701
1773751103.242111, 0.207697, 0.087837, -9.698462, 0.017604, 0.014182, 0.004073, 185.264404, -7.135117, 28.143265
1773751103.252942, 0.207697, 0.100556, -9.748740, 0.024574, 0.027342, 0.003414, 185.031677, -7.073883, 27.994949
1773751103.262853, 0.215927, 0.089034, -9.785252, 0.030679, 0.028496, -0.000988, 185.057007, -6.817291, 28.248825
1773751103.272940, 0.193481, 0.103998, -9.916334, 0.083930, 0.049306, -0.000707, 185.103745, -7.026886, 28.271942
1773751103.282872, 0.198120, 0.030676, -9.331251, -0.031968, 0.060503, 0.005554, 185.103745, -7.026886, 28.271942
1773751103.292853, 0.200514, 0.001347, -9.598654, -0.039138, 0.062996, 0.000726, 185.237213, -7.067108, 28.056458
1773751103.302853, 0.403423, 0.108637, -10.276811, -0.010388, -0.106538, 0.006622, 185.046951, -6.840469, 28.409225
1773751103.312095, 0.211288, 0.036063, -10.003274, -0.019449, -0.032583, 0.003111, 184.944855, -6.705948, 28.451050
1773751103.322904, 0.156970, 0.038457, -10.148273, -0.067987, 0.041912, 0.002109, 185.019272, -7.004120, 28.051666
1773751103.332921, 0.291045, 0.107141, -10.151265, -0.041465, -0.018483, 0.002565, 185.064819, -7.001984, 28.350220
1773751103.342864, 0.278176, 0.103549, -9.877578, -0.022401, -0.048803, 0.003441, 184.995010, -6.915359, 28.183746
1773751103.352854, 0.208595, 0.077961, -9.598205, -0.029047, -0.023962, 0.001372, 185.109543, -7.080276, 28.202972
