SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1773750505.596744, 0.091728, -0.097414, -9.822063, -0.000937, 0.014497, 0.001788, 228.820786, -35.601227, 28.613068
1773750505.606384, 0.094870, -0.117914, -9.816376, -0.001803, 0.028763, 0.004745, 228.978653, -35.813339, 28.646713
1773750505.615796, 0.110582, -0.256778, -9.829096, 0.000990, 0.018169, 0.025998, 228.901688, -35.470001, 28.525024
1773750505.626752, 0.180313, -2.162263, -9.768642, -0.005508, 0.042041, 0.033864, 228.843597, -35.529205, 28.819443
1773750505.636743, 0.123451, -0.628478, -9.785252, -0.000531, 0.012950, -0.015903, 228.802200, -35.421097, 28.773544
1773750505.646843, 0.001945, 0.969203, -9.853935, 0.000988, -0.003744, -0.023387, 228.960205, -35.404312, 28.445343
1773750505.656769, 0.065990, -0.114922, -9.802460, -0.003264, -0.013646, -0.026738, 228.837860, -35.411942, 28.776367
1773750505.665809, -0.012869, -0.828394, -9.759065, -0.006695, 0.004646, -0.051736, 228.962067, -35.454193, 28.730087
1773750505.676773, -0.108338, -0.430657, -9.841815, -0.002242, 0.023881, -0.061894, 228.899628, -35.351425, 28.952866
1773750505.686831, -0.038607, -0.061501, -9.825953, 0.001762, -0.021461, -0.046510, 228.859238, -35.378998, 28.424042
1773750505.696833, 0.131382, -0.013916, -9.774478, -0.000917, -0.011367, -0.016123, 228.630569, -35.227829, 28.654327
1773750505.706750, 0.195726, -0.190938, -9.824906, -0.005966, 0.020224, 0.010781, 228.683594, -35.116928, 28.507721
1773750505.715816, 0.103400, -0.176572, -9.813533, -0.002304, 0.031867, 0.022266, 228.683594, -35.116928, 28.507721
1773750505.726741, 0.123152, -0.130634, -9.803508, 0.000844, 0.029098, 0.029309, 228.738495, -35.103287, 28.819122
1773750505.736790, 0.110881, -0.186149, -9.809044, -0.000205, 0.012021, 0.025060, 228.771866, -35.073364, 28.867706
1773750505.746790, 0.069133, -0.179415, -9.796774, -0.003857, -0.012279, 0.021161, 228.771866, -35.073364, 28.867706
1773750505.756663, 0.080505, -0.262913, -9.803508, -0.000546, -0.054953, 0.018649, 228.654572, -35.102020, 28.768448
1773750505.765834, 0.080505, -0.262913, -9.803508, -0.000546, -0.054953, 0.018649, 228.697586, -35.196014, 28.888550
1773750505.776755, 0.095768, -0.194828, -9.809044, -0.000813, -0.025914, 0.013615, 228.409363, -35.091980, 28.855606
1773750505.786764, 0.140510, -0.242862, -9.809643, -0.003017, -0.008450, 0.005464, 228.496323, -35.082352, 28.986099
1773750505.796741, 0.158616, -0.310199, -9.806351, 0.000501, -0.001359, -0.001447, 228.549744, -34.965088, 29.038315
1773750505.806399, 0.112228, -0.271742, -9.829096, 0.000581, 0.014106, -0.003063, 228.528122, -35.078659, 29.073044
1773750505.815897, 0.112228, -0.271742, -9.829096, 0.000581, 0.014106, -0.003063, 228.462906, -34.783905, 29.193954
1773750505.826749, 0.068085, -0.244957, -9.823409, -0.002247, 0.070998, -0.015805, 228.458923, -34.766190, 28.974884
1773750505.836742, 0.061651, -0.158017, -9.797672, -0.004348, 0.013140, -0.015353, 228.343185, -34.798645, 29.186935
1773750505.846749, 0.178817, -0.206799, -9.787945, 0.000796, -0.007354, -0.002971, 228.575516, -34.788925, 29.445938
1773750505.856686, 0.175226, -0.254234, -9.806500, -0.001407, 0.004891, 0.008409, 228.650024, -34.672852, 29.120712
1773750505.865799, 0.175226, -0.254234, -9.806500, -0.001407, 0.004891, 0.008409, 228.481339, -34.888397, 29.375763
1773750505.876742, 0.135422, -0.169539, -9.807099, -0.004510, 0.000470, 0.040941, 228.444870, -34.555557, 29.367859
1773750505.886758, 0.135422, -0.169539, -9.807099, -0.004510, 0.000470, 0.040941, 228.356232, -34.529282, 29.167191
1773750505.896746, 0.127042, -0.160112, -9.797522, -0.001116, 0.004803, 0.052428, 228.363281, -34.649704, 29.360260
1773750505.906652, 0.101454, -0.121805, -9.826851, -0.004722, 0.002859, 0.058075, 228.486832, -34.401016, 29.492081
1773750505.915827, 0.073173, -0.209642, -9.795427, -0.001295, 0.006260, 0.053592, 228.366425, -34.518448, 29.529144
1773750505.926790, 0.051475, -0.221613, -9.820716, 0.000072, 0.031662, 0.047775, 228.192780, -34.671265, 29.215302
1773750505.936774, 0.063446, -0.224756, -9.842264, 0.000902, 0.017814, 0.042577, 228.319855, -34.407578, 29.559799
1773750505.946759, 0.132130, -0.148590, -9.805752, -0.000125, 0.013488, 0.047494, 228.179916, -34.481644, 29.508087
1773750505.956735, 0.181660, -0.114772, -9.824008, -0.001225, 0.030991, 0.035564, 228.210754, -34.457825, 29.724319
1773750505.965815, 0.129885, -0.117316, -9.811588, -0.000213, 0.036479, 0.023475, 228.228989, -34.215149, 29.646942
1773750505.976321, 0.106841, -0.193481, -9.798719, -0.000949, 0.017761, 0.011113, 228.240921, -34.244385, 29.512268
1773750505.986759, 0.152930, -0.131980, -9.793033, -0.004638, 0.005267, 0.002956, 228.252426, -34.177307, 29.795441
1773750505.996813, 0.137816, -0.097414, -9.818022, -0.000253, 0.005672, -0.004794, 228.137451, -34.113953, 29.657043
1773750506.006163, 0.116418, -0.133477, -9.804405, -0.002561, 0.017253, -0.001350, 228.290665, -33.909744, 29.803375
1773750506.015837, 0.176123, -0.156521, -9.819220, -0.003184, 0.011177, 0.010125, 228.290665, -33.909744, 29.803375
1773750506.026745, 0.172981, -0.192584, -9.819519, -0.002172, 0.001549, 0.023425, 228.203827, -34.064804, 29.657608
